emp_no;posisi_id
16-2117;11083
16-1811;11083
16-2121;11083
16-2323;11083
16-2160;11083
16-2313;11086
16-1788;11086
16-2297;11086
16-1882;11086
20-0407;11088
16-1821;11088
16-1801;11088
16-1120;11088
17-0533;11088
16-2118;11090
16-2336;11090
16-2222;11093
17-0531;11093
16-1696;11093
16-2127;11093
16-2295;11093
16-2128;11093
16-0721;11093
16-1812;11093
16-2296;11095
20-0586;11095
11-0590;11095
14-0352;11095
14-0552;11095
16-2291;11095
16-1020;11095
16-1868;11095
16-1794;11097
16-2129;11097
16-2125;11097
20-0584;11097
16-2126;11097
16-2294;11097
16-2298;11097
16-2302;11097
-;11098
17-0292;11099
16-2124;11099
16-1800;11099
16-2292;11099
16-2312;11099
16-2123;11099
16-1719;11101
16-1828;11101
16-1795;11106
16-1691;11106
16-1616;11106
16-1796;11106
16-1698;11106
16-2142;11106
14-0758;11106
16-2300;11106
20-0583;11108
16-1129;11108
16-0719;11108
16-2301;11108
14-0759;11108
16-2308;11108
16-1720;11108
16-2134;11108
16-2137;11110
16-2304;11110
20-0585;11110
16-2305;11110
16-2138;11110
16-2324;11110
16-2307;11110
16-2140;11110
16-2141;11110
14-0359;11112
17-0297;11112
16-1648;11112
16-2306;11112
16-1876;11112
16-2133;11112
16-2130;11112
16-2303;11114
16-1867;11114
16-1865;11116
16-1747;11116
16-1124;11119
16-1784;11119
16-2229;11119
16-1872;11119
16-2314;11119
16-2319;11119
16-1785;11119
16-0733;11119
16-2152;11119
16-1718;11121
16-1790;11121
16-1793;11121
16-2267;11121
14-0760;11121
16-2316;11121
16-1701;11121
16-0720;11121
16-2315;11123
16-2311;11123
16-2157;11123
16-2144;11123
16-2145;11123
16-0588;11123
20-0582;11123
-;11124
16-2153;11125
16-2317;11125
10-0493;11125
16-2151;11125
16-1809;11125
16-2155;11125
20-0587;11125
14-0341;11125
16-2320;11127
16-2322;11127
-;10875
16-0585;10876
14-0803;10876
16-0604;10877
16-1137;10877
16-1731;10880
16-1722;10880
16-0590;10880
16-2263;10880
16-1017;10881
16-2150;10881
-;10883
14-0808;10884
16-0587;10884
16-1745;10884
16-1888;10888
16-0212;10888
15-0411;10889
16-2249;10889
11-0606;11135
14-0557;11135
17-0271;11136
16-1217;11136
16-1804;11136
16-1843;11136
16-1875;11139
16-1891;11139
14-0357;11142
16-1661;11142
16-0592;11142
16-2250;11142
16-2259;11142
16-2240;11142
16-1842;11142
16-2248;11142
16-1766;11142
16-2328;11143
16-1023;11143
16-2158;11144
16-1127;11144
16-2243;11144
16-2269;11147
14-0807;11147
16-1733;11147
16-2265;11147
17-0534;11147
16-1753;11147
16-0593;11147
16-1750;11147
16-1147;11148
17-0272;11148
16-1111;11148
16-1150;11149
16-1815;11149
16-2251;11149
16-0734;11149
16-2270;11152
-;11152
16-1817;11152
16-1886;11152
16-0586;11152
16-1729;11152
16-2266;11152
16-1743;11152
16-2342;11152
16-1146;11153
16-1012;11153
16-1734;11154
16-1136;11154
16-2234;11154
16-2258;11154
16-0589;11157
16-2260;11157
16-2345;11157
16-0594;11157
16-1735;11157
17-0514;11157
16-2261;11157
16-1738;11157
16-1763;11157
16-2225;11157
16-1118;11158
16-1103;11158
16-1109;11158
16-2238;11159
16-1803;11159
16-2327;11159
16-0600;11159
16-1099;11162
16-1885;11162
16-1827;11162
16-1754;11162
20-0410;11162
16-1806;11165
16-1880;11165
16-1840;11165
16-1126;11165
13-0835;21686
15-0726;21686
16-1990;21686
15-0679;21690
11-0591;21690
15-0676;21690
20-0140;21690
20-1609;21695
20-1337;21695
16-1658;21697
20-1592;21697
15-0818;21707
16-1737;21707
16-1768;21708
16-1765;21708
16-1736;21711
16-1110;21711
16-0669;21712
16-0673;21712
16-1810;21724
16-1823;21724
16-0709;21724
16-1799;21729
16-0714;21729
16-1822;21729
16-1789;21734
16-1824;21734
20-0589;21734
16-1805;21738
16-1820;21738
16-1826;21738
10-0102;21742
15-0681;21742
20-1573;21742
16-1681;21748
16-1018;21748
14-1220;21786
13-1027;21786
16-1755;21660
16-1756;21660
17-0273;21660
16-2338;21660
11-0044;21639
16-1864;21639
17-0776;21641
17-0774;21641
00-0127;18151
12-0445;18151
17-0563;11259
20-0134;11259
16-1989;21730
15-0622;21730
20-1500;14960
17-0808;16358
94-0493;14978
89-0278;15507
91-0328;15508
04-0362;15509
00-0696;15510
02-0122;15511
03-0170;15512
05-0369;15513
05-0266;15514
88-0481;15515
02-0025;15516
88-0483;15517
90-0667;15518
-;15519
04-0373;15525
03-0101;15520
10-0242;15521
99-0362;15522
97-0420;15523
98-0122;15531
89-0546;15526
03-0554;15527
00-0627;15528
05-0269;15529
-;15530
91-0718;15532
91-0721;15533
95-0345;15534
99-0038;15535
99-0258;15536
95-0788;15537
89-0172;15539
91-0603;15541
99-0359;15542
90-0128;15545
89-0325;15546
99-0255;15547
-;15548
89-0329;15549
88-0506;15551
95-0279;15552
02-0153;15553
95-0352;15554
92-0128;15555
98-0163;15556
87-0281;15557
03-0219;15558
05-0185;15560
89-0398;15561
03-0372;15562
05-0376;15563
-;15564
00-0520;15566
04-0182;15568
88-0111;15570
91-0525;15571
02-0133;15572
91-0099;15573
-;15574
-;15575
-;15576
89-0794;15577
99-0073;15578
88-0499;15579
08-0108;15580
99-0130;15581
99-0280;15583
95-0790;15585
99-0040;15586
90-0389;15588
03-0118;15589
99-0136;15590
-;15591
93-0153;15592
04-0135;15593
94-0354;15600
-;15601
04-0395;15602
-;15603
90-0423;15604
04-0134;15605
-;15606
94-0403;15607
-;15608
-;15609
-;15611
-;15613
-;15615
91-0497;15616
07-0013;15617
03-0305;15618
94-0691;15619
15-0628;15620
20-0117;15621
05-0384;15622
20-1020;15623
05-0456;15624
05-0276;15626
-;15629
05-0457;15630
14-0895;15631
16-1966;15632
03-0216;15633
94-0463;15634
95-0183;15635
03-0004;15636
20-1023;15637
89-0505;15638
94-0613;15639
20-0119;15640
89-0384;15641
02-0134;15642
14-0104;15643
15-0631;15644
90-0147;15645
02-0114;15646
-;16720
20-1459;14979
14-0843;15860
89-0807;15861
12-1181;15862
-;15865
90-0669;15868
05-0464;15869
13-0949;15872
93-0380;15875
98-0089;15876
08-0785;15879
00-0628;15883
10-0655;15884
12-1180;15887
93-0655;15915
08-0755;15916
92-0198;15929
94-0352;15933
99-0068;15934
03-0533;15937
91-0833;15940
08-0759;15941
96-0664;15944
90-0485;15947
08-0763;15948
89-0795;15951
14-0863;15957
93-0003;15959
03-0377;15988
08-0327;16006
00-0634;16019
02-0023;16226
-;16236
-;16244
03-0551;16245
10-0238;16250
88-0215;16253
98-0135;16254
08-0795;16261
88-0071;16265
05-0256;16267
12-1070;16272
15-0632;16275
15-0840;16276
10-0814;16280
00-0194;16284
16-1094;16286
14-1185;16292
89-0337;16297
17-0439;16299
03-0480;16307
87-0151;16340
93-0697;16360
12-0602;16361
08-0637;16364
08-0660;16368
08-0292;16370
-;16373
-;16376
02-0148;16379
08-0846;16380
08-0181;16383
93-0137;16386
10-0055;16389
13-0961;16395
08-0511;16398
12-0167;16399
08-0178;16402
08-0848;16405
10-0837;16408
05-0180;16411
08-0651;16414
03-0113;16417
10-0974;16418
08-0290;16434
08-0839;16436
03-0006;16438
08-0506;16440
08-0171;16442
91-0521;16444
93-0081;16445
90-0767;16447
89-0467;16449
89-0386;16452
88-0472;16454
98-0072;16450
11-0537;16456
08-0489;16458
90-0462;16451
-;16460
08-0641;16462
89-0293;16464
88-0221;16465
08-0866;16466
08-0771;16469
08-0798;16472
08-0482;16475
12-0425;16478
99-0132;16481
08-0110;16482
10-0247;16485
11-0266;16488
12-0429;16491
10-0124;16494
94-0402;16497
10-0626;16498
10-0518;16501
88-0097;16504
08-0818;16507
08-0490;16510
87-0089;16513
08-0812;16514
00-0058;16517
-;16520
88-0478;16523
08-0317;16526
02-0132;16529
12-0334;16530
-;16533
11-0178;16536
89-0810;16539
03-0075;16540
10-0822;16543
-;16546
08-0312;16549
11-0277;16550
02-0067;16553
11-0176;16556
93-0747;16559
89-0433;16560
15-0514;16563
11-0173;16566
93-0172;16347
16-1960;16335
03-0067;16339
94-0185;16341
03-0105;16342
20-0143;16327
17-0789;16329
17-0790;16334
90-0754;16314
05-0363;16316
08-0778;16319
16-1959;16320
14-1110;15967
17-0767;15993
93-0004;15998
08-0286;16011
10-0904;16016
89-0346;16020
89-0296;16023
17-0766;16027
20-0093;16031
90-0419;16035
04-0225;16036
05-0207;16040
-;14980
20-1662;21394
94-0690;15880
91-0655;15954
00-0284;15964
88-0112;15969
89-0788;16033
99-0267;16037
90-0387;16150
90-0159;16152
88-0502;15956
00-0718;15972
05-0104;15974
04-0433;16046
88-0501;16140
98-0161;16154
97-0195;16156
02-0231;15960
91-0124;15978
00-0720;15985
88-0480;16142
04-0421;16144
91-0815;16158
99-0372;16160
95-0289;15962
88-0504;15991
90-0773;15995
90-0774;16146
87-0088;16148
90-0422;16162
88-0507;16164
88-0113;16194
14-0893;16196
96-0100;16198
16-1964;16200
89-0796;16202
87-0282;16212
16-1968;16214
-;16216
15-0630;16218
-;16220
07-0097;16222
04-0423;16224
88-0219;14969
89-0729;16708
88-0059;14970
89-0790;16709
87-0097;14971
90-0668;16710
88-0307;14972
91-0812;16711
88-0490;16359
02-0163;14981
-;14667
02-0272;14987
16-1970;14991
20-1051;14994
20-0147;14998
12-0556;15002
07-0041;15006
-;15008
97-0430;15012
12-0779;15015
-;15021
20-1413;15026
06-0053;15030
05-0463;15034
20-0106;15037
-;15039
15-0608;15044
16-1474;15046
13-0848;15048
00-0508;15050
-;15052
03-0171;15061
02-0024;15064
93-0210;15065
12-0966;15066
02-0099;15067
89-0291;15068
02-0146;15069
03-0222;15070
-;15072
90-0793;14982
02-0271;15375
-;15385
87-0101;15442
16-0762;15540
90-0016;15392
02-0049;15455
16-0804;15544
08-0900;15403
00-0476;15458
16-0805;15559
95-0795;15405
96-0406;15465
16-0536;15567
93-0921;15582
16-0945;15599
20-0504;15660
10-0119;15682
88-0477;15587
08-0326;15612
20-0495;15662
10-0818;15684
94-0568;15595
08-0314;15625
20-0195;15664
08-0313;15686
89-0803;15597
08-0863;15628
16-0950;15666
08-0663;15688
09-0028;15698
88-0515;15701
15-0634;15703
10-0426;15756
02-0234;15757
07-0137;15758
91-0532;15713
90-0501;15715
89-0489;15717
94-0685;15735
93-0169;15737
13-0442;15748
00-0475;15749
15-0989;15732
89-0559;15734
17-0788;15739
07-0132;15741
03-0186;15743
06-0011;15745
05-0121;15747
-;15752
91-0773;15763
93-0922;15771
88-0494;15792
04-0243;15764
08-0841;15772
05-0429;15794
03-0339;15765
08-0901;15773
05-0234;15796
98-0088;15766
98-0087;15774
98-0083;15798
95-0074;15808
08-0834;15816
06-0016;15818
10-0809;15820
-;15822
-;15893
08-0844;15925
05-0393;16049
93-0219;16066
10-0249;16082
10-0931;16098
18-0186;16100
00-0088;16114
03-0251;15810
12-0302;15824
00-0690;15826
03-0385;15828
-;15830
-;15902
90-0340;15930
08-0838;16053
00-0697;16070
08-0896;16086
13-0974;16102
10-0934;16104
08-0824;16118
04-0239;15812
08-0830;15832
97-0413;15834
10-0254;15836
-;15838
-;15910
98-0086;15980
06-0012;16058
99-0500;16074
97-0416;16090
10-0905;16106
12-0303;16108
06-0017;16122
00-0490;15814
10-0810;15840
10-0256;15842
04-0242;15844
-;15846
-;15923
03-0077;15996
08-0899;16062
06-0014;16078
00-0693;16094
10-0807;16110
15-0441;16112
03-0384;16126
89-0297;16130
89-0809;16132
99-0060;16134
92-0017;16136
04-0240;16138
03-0383;16227
03-0343;16229
-;16231
99-0323;16233
03-0253;16237
10-0936;16240
16-0301;16242
16-1965;16246
16-1961;16247
91-0457;16256
90-0378;16263
95-0797;16266
00-0101;16323
87-0102;16283
99-0317;16287
89-0421;16330
-;16296
05-0225;16300
81-0166;16346
-;16306
00-0097;16313
96-0578;16351
93-0915;16355
90-0648;16357
03-0438;14983
05-0249;14988
15-0635;14993
15-0215;14996
03-0492;14997
14-0443;15005
16-1963;15007
14-0897;15011
00-0485;15001
04-0129;15016
-;15018
14-0844;15020
05-0165;15024
20-0138;15027
14-0899;15035
-;15031
-;15043
96-0459;15054
02-0158;15057
14-0900;15062
14-0902;15074
02-0121;15076
14-1038;15078
14-0901;15080
03-0549;15082
14-0021;15083
03-0174;15085
04-0372;15086
20-1019;15088
13-0777;15090
20-0095;15092
14-0019;15094
15-0636;15096
14-0018;15098
-;15100
06-0054;15102
14-0444;15186
11-0177;15188
20-0104;15195
89-0405;15190
20-0137;15197
03-0112;15192
13-0837;15199
-;15201
20-0139;15202
-;15204
17-0765;15205
14-0022;15207
20-0127;15310
96-0458;15210
16-1971;15212
06-0167;15214
09-0015;15291
14-0898;15293
15-0633;15296
20-1018;15297
14-0020;15299
16-1967;15301
05-0350;15303
20-1022;15305
15-0563;15307
91-0559;15309
92-0001;14984
-;20371
99-0071;15104
07-0042;15106
08-0827;15114
20-1418;15115
-;15122
90-0780;15148
03-0313;15135
90-0785;15137
16-1969;15225
-;15229
-;15232
91-0296;15234
87-0046;15236
-;15243
97-0411;15251
94-0140;15263
90-0461;15265
02-0040;15272
97-0424;15269
00-0548;15275
14-0894;15280
16-1490;15282
17-0721;15287
17-0219;15286
02-0031;15524
08-0671;16392
88-0496;16318
91-0067;15680
13-0891;16391
20-0196;15690
12-1072;15890
08-0491;16568
05-0241;16304
02-0035;16304
20-1631;21395
20-1577;21395
12-0795;15648
81-0189;15648
12-0421;15648
14-0083;15648
05-0451;15650
89-0800;15650
94-0646;15650
14-0218;15650
03-0102;15650
12-0220;15650
14-0082;15650
12-0221;15650
02-0140;15652
00-0555;15652
16-0747;15652
14-0080;15652
91-0377;15652
17-0488;15652
90-0153;15652
90-0639;15652
17-0487;15652
12-0420;15652
03-0110;15652
04-0386;15652
99-0361;15654
90-0085;15654
05-0203;15654
93-0919;15654
05-0378;15656
05-0352;15656
14-0220;15656
05-0360;15656
10-0233;15656
17-0491;15656
12-0984;15656
00-0502;15656
05-0368;15656
15-0265;15656
12-0422;15658
94-0393;15658
00-0709;15658
16-0739;15668
05-0474;15668
03-0074;15668
03-0103;15668
12-0325;15668
03-0378;15668
91-0828;15668
10-0418;15670
03-0109;15670
10-0409;15670
05-0371;15670
13-0023;15670
04-0385;15670
13-0026;15670
16-0745;15670
88-0035;15670
12-0324;15670
16-1071;15670
05-0459;15670
00-0556;15670
85-0025;15672
12-0986;15672
94-0395;15672
04-0360;15672
04-0358;15674
10-0419;15674
12-1003;15674
05-0372;15674
99-0066;15674
20-0800;15674
94-0004;15676
04-0546;15676
16-0737;15676
88-0473;15676
12-0441;15678
12-0326;15678
03-0547;15678
94-0349;15678
03-0379;15678
17-0490;15680
91-0665;15680
03-0106;15680
15-0236;15680
16-0748;15680
17-0486;15680
08-0751;15680
93-0892;15680
16-1078;15680
08-0758;15680
16-0232;15680
12-0982;16576
03-0534;16576
08-0786;16576
03-0010;16576
04-0361;16578
16-0750;16578
12-1007;16578
05-0357;16578
14-0217;16578
14-0219;16578
16-0416;16578
08-0787;16578
18-0175;16613
10-0236;16613
04-0357;16613
16-0738;16613
12-0222;16615
97-0429;16615
12-0443;16615
88-0247;16615
12-0223;16615
12-0444;16617
05-0454;16617
95-0171;16617
08-0760;16617
89-0359;16617
14-0081;16617
16-0743;16617
08-0761;16617
16-0746;16617
17-0484;16617
17-0485;16617
12-0794;16619
95-0181;16619
17-0201;16619
94-0003;16619
04-0542;16583
08-0792;16583
16-1074;16583
08-0170;16583
05-0255;16583
15-0235;16583
12-1008;16583
16-0235;16583
05-0449;16583
00-0631;16583
20-0672;16595
16-0414;16595
08-0767;16595
87-0142;16595
02-0142;16595
03-0375;16595
13-0427;16595
00-0042;16595
99-0036;16595
93-0577;16595
14-0086;16595
16-0185;16595
13-0128;16595
16-1073;16595
12-0981;16595
07-0002;16597
00-0049;16597
04-0381;16597
14-0092;16597
16-0412;16597
14-0221;16597
13-0126;16597
00-0501;16597
05-0466;16597
16-0797;16597
02-0032;16599
02-0095;16599
91-0771;16599
90-0299;16599
12-1011;16599
05-0127;16599
14-0093;16599
89-0282;16599
16-0173;16599
05-0176;16599
03-0130;16599
16-1066;16601
20-0675;16601
95-0784;16601
16-1068;16601
13-0125;16601
14-0222;16601
02-0144;16601
98-0149;16601
16-0176;16601
13-0426;16601
16-0417;16601
12-1081;16603
13-0650;16603
03-0481;16603
16-0419;16603
00-0055;16603
12-0979;16603
03-0371;16603
03-0177;16603
03-0316;16603
08-0173;16603
12-0216;16605
00-0510;16605
89-0806;16605
02-0143;16605
07-0200;16605
03-0482;16605
13-0437;16605
03-0073;16605
94-0401;16605
17-0108;16605
03-0315;16605
95-0287;16607
20-0669;16607
05-0362;16607
12-0980;16607
13-0424;16607
12-0983;16607
04-0181;16607
98-0164;16607
16-0422;16607
08-0187;16607
16-0420;16607
16-1069;16607
99-0281;16607
16-0754;16607
16-0174;16609
14-0088;16609
16-0180;16609
16-0523;16609
02-0241;16609
14-0089;16609
18-0169;16609
08-0195;16609
12-0991;16609
00-0513;16609
12-0985;16611
03-0176;16611
02-0137;16611
93-0656;16611
97-0421;16611
14-0223;16611
93-0303;16611
08-0151;16621
04-0179;16621
12-0978;16621
13-0130;16621
13-0645;16621
05-0367;16621
13-0124;16621
94-0187;16621
16-0413;16621
98-0148;16621
16-0178;16621
13-0643;16621
12-0967;16621
14-0096;16621
12-0977;16621
13-0439;16621
03-0319;16623
03-0015;16623
93-0144;16623
12-1006;16623
96-0663;16623
20-0671;16623
17-0202;16623
99-0253;16623
02-0151;16625
99-0039;16625
03-0312;16625
89-0567;16625
16-1070;16625
88-0422;16625
08-0169;16625
03-0320;16625
00-0509;16625
87-0207;16625
15-0266;16627
12-0961;16627
00-0745;16627
04-0184;16627
05-0167;16627
12-0227;16627
05-0168;16627
16-0167;16627
05-0181;16627
15-0267;16629
14-0084;16629
13-0672;16629
04-0173;16629
13-0447;16629
04-0177;16631
05-0351;16631
08-0196;16631
04-0174;16631
89-0288;16631
12-0224;16631
08-0179;16631
04-0366;16631
07-0116;16631
04-0308;16631
05-0433;16631
05-0354;16633
16-0183;16633
13-0448;16633
05-0205;16633
12-0962;16633
04-0183;16633
16-0182;16633
11-0513;16635
07-0111;16635
05-0155;16635
04-0175;16635
04-0234;16635
05-0178;16635
05-0200;16635
16-0187;16635
05-0202;16635
03-0072;16635
08-0194;16635
05-0194;16635
13-0031;16635
16-0219;16637
16-0218;16637
07-0004;16637
16-0184;16637
11-0515;16637
00-0713;16637
04-0312;16637
16-0168;16637
12-0987;16639
14-0463;16639
17-0111;16639
05-0209;16639
14-0461;16639
11-0532;16639
12-0965;16639
00-0514;16639
12-0964;16639
08-0188;16639
16-0163;16639
05-0153;16639
05-0373;16639
05-0151;16639
13-0652;16641
16-0188;16641
16-0779;16643
14-0100;16643
14-0434;16643
04-0418;16643
18-0172;16643
12-0990;16643
90-0383;16643
04-0387;16643
14-1022;16643
10-0627;16643
14-1013;16643
08-0103;16643
18-0173;16643
03-0307;16643
98-0145;16643
16-0242;16645
15-0259;16645
16-0752;16645
16-0424;16645
94-0649;16645
12-0798;16645
16-0170;16647
08-0477;16647
14-0228;16647
93-0029;16647
11-0183;16647
02-0064;16647
07-0008;16649
03-0019;16649
93-0827;16649
91-0125;16651
14-0435;16651
98-0074;16651
02-0113;16651
90-0759;16651
87-0206;16651
81-0172;16651
07-0115;16651
87-0098;16651
93-0775;16651
12-0797;16651
16-0777;16653
02-0135;16653
04-0396;16653
07-0015;16653
16-0427;16653
14-0300;16653
08-0478;16653
05-0139;16653
16-0433;16653
05-0132;16653
15-0231;16653
16-0772;16653
12-0339;16653
99-0259;16655
08-0106;16655
16-0778;16655
88-0038;16655
14-0229;16655
02-0154;16655
98-0085;16655
14-1020;16655
14-1014;16655
07-0197;16657
14-1021;16657
14-1027;16657
03-0494;16657
14-0098;16659
12-1005;16659
03-0382;16659
88-0335;16659
10-0621;16661
00-0104;16661
90-0444;16661
02-0065;16661
89-0590;16661
87-0077;16661
90-0768;16661
08-0203;16661
96-0099;16661
98-0069;16661
02-0152;16661
08-0890;16661
20-0957;16663
14-1030;16663
14-1025;16663
89-0509;16663
14-0230;16663
16-0425;16663
08-0157;16663
02-0068;16663
18-0171;16663
16-0233;16663
16-0773;16663
18-0170;16663
94-0404;16665
88-0485;16665
03-0016;16665
89-0059;16665
08-0823;16665
05-0163;16665
12-0231;16665
16-0426;16665
16-0761;16665
16-0776;16665
16-0165;16665
16-0169;16665
05-0438;16665
04-0230;16665
14-1024;16665
95-0519;16667
16-0759;16667
16-0231;16667
12-0992;16667
02-0115;16667
99-0072;16669
03-0018;16669
10-0410;16671
94-0684;16671
91-0701;16671
89-0289;16671
16-0751;16671
00-0515;16671
99-0131;16671
95-0285;16671
93-0030;16671
16-0756;16671
89-0779;16671
04-0389;16673
16-0432;16673
18-0168;16673
02-0069;16673
16-0430;16673
16-0431;16673
93-0149;16673
16-0775;16673
16-0172;16673
08-0114;16673
16-0758;16673
15-0268;16673
94-0566;16675
99-0076;16675
05-0125;16675
90-0371;16675
93-0916;16675
89-0295;16675
05-0145;16675
16-0429;16675
20-0959;16675
16-0760;16675
05-0447;16675
94-0614;16675
14-1026;16675
12-0989;16675
16-0774;16675
04-0219;16677
99-0075;16677
03-0485;16677
16-0239;16677
15-0232;16679
91-0384;16679
89-0554;16681
95-0520;16681
95-0785;16681
91-0522;16681
88-0328;16681
12-0796;16681
16-0236;16681
88-0355;16681
93-0305;16681
03-0221;16683
04-0133;16683
05-0134;16683
08-0104;16683
16-0241;16683
95-0347;16683
05-0119;16683
05-0116;16685
05-0141;16685
05-0192;16685
17-0112;16685
05-0468;16685
20-0229;16685
11-0274;16685
05-0206;16685
16-0171;16685
15-0234;16687
03-0220;16687
05-0114;16687
05-0137;16687
14-1035;16687
16-0234;16689
10-0064;16689
08-0107;16689
12-0219;16689
16-0175;16689
88-0266;16689
03-0304;16689
02-0098;16689
05-0169;16689
17-0260;16689
16-0780;16691
16-0755;16691
90-0641;16691
03-0321;16691
09-0025;16691
14-0433;16691
14-0103;16691
94-0040;16693
05-0112;16693
93-0245;16693
05-0436;16693
08-0805;16693
04-0222;16693
16-0237;16693
18-0174;16693
04-0229;16693
08-0116;16695
15-0257;16695
05-0130;16695
08-0115;16695
03-0493;16695
04-0218;16695
05-0108;16695
12-0229;16695
05-0120;16695
14-1034;16695
16-0238;16695
02-0112;16697
13-0127;16697
05-0446;16697
07-0110;16697
15-0427;16697
16-0753;16697
08-0819;16697
87-0240;16588
10-0417;16588
90-0548;16588
13-0024;16588
88-0365;16588
05-0452;16588
03-0122;16588
13-0436;16588
93-0607;16588
03-0552;16592
89-0512;16592
90-0130;16592
02-0102;16713
07-0001;16713
00-0519;16713
12-0788;16713
16-1075;16713
88-0211;16713
00-0505;16713
07-0005;16715
04-0365;16715
02-0076;16699
02-0033;16699
90-0800;16699
08-0501;16699
88-0073;16699
95-0283;16699
00-0048;16716
91-0341;16716
03-0310;16716
89-0617;16716
05-0161;16718
15-0230;16718
14-0106;16718
14-0227;16718
07-0195;16718
02-0110;16718
20-0225;16718
20-1647;21393
20-1630;21393
16-0744;15864
02-0028;15864
16-1387;15864
10-0620;15864
07-0112;15864
16-1386;15864
12-1068;15867
15-0476;15867
15-1002;15867
16-0533;15867
03-0550;15867
08-0757;15867
17-0114;15867
07-0117;15867
15-0321;15867
13-0451;15867
15-0483;15867
15-1003;15867
13-0956;15867
20-0577;15871
04-0547;15871
93-0579;15871
12-1073;15871
99-0067;15871
20-0576;15871
15-0327;15871
15-0477;15874
15-1004;15874
15-0852;15874
15-1005;15874
05-0173;15874
08-0756;15874
10-0651;15874
15-0484;15874
13-0953;15874
20-0578;15874
13-0957;15874
12-1176;15874
14-1037;15874
17-0198;15878
15-0995;15878
20-0202;15878
03-0063;15878
15-0481;15878
12-1179;15878
12-0500;15878
15-0994;15882
15-1016;15882
13-0882;15882
93-0742;15882
20-0201;15882
12-0040;15882
18-0205;15882
12-1069;15882
10-0653;15882
15-0485;15882
13-0950;15882
20-0579;15882
15-0333;15882
12-0041;15886
15-0482;15886
13-0955;15886
03-0013;15886
88-0342;15886
15-0486;15890
15-0997;15890
10-0108;15890
10-0654;15890
18-0206;15890
93-0657;15890
15-0331;15890
95-0182;15890
11-0602;15890
20-0581;15890
20-0580;15890
15-0322;15890
13-0146;15918
16-0807;15918
10-0916;15918
05-0461;15918
16-0530;15918
17-0429;15918
92-0197;15918
12-1168;15918
17-0430;15918
16-0810;15918
16-0531;15918
00-0558;15918
16-0824;15918
10-0421;15918
08-0762;15918
90-0758;15918
03-0108;15918
20-0483;15918
15-0328;15918
90-0391;15932
13-0037;15932
13-0040;15932
13-0042;15932
12-0331;15932
13-0038;15932
91-0824;15936
99-0265;15936
12-0600;15936
16-0526;15936
08-0754;15936
94-0561;15936
20-0484;15936
04-0390;15936
95-0594;15936
05-0356;15936
16-0528;15936
13-0143;15936
16-0814;15936
91-0820;15936
10-0924;15936
17-0432;15936
08-0687;15936
05-0272;15936
16-0811;15936
12-1172;15939
12-1171;15939
12-1174;15939
10-0829;15939
14-0304;15939
12-1175;15939
00-0062;15943
91-0813;15943
10-0922;15943
93-0917;15943
13-0036;15943
16-0534;15943
98-0146;15943
16-0822;15943
98-0141;15943
17-0434;15943
04-0432;15943
10-0244;15943
20-0485;15943
12-1170;15943
13-0145;15943
08-0705;15943
17-0433;15943
92-0201;15943
16-0816;15943
13-0044;15946
12-0329;15946
13-0043;15946
13-0041;15946
02-0239;15946
12-0295;15946
04-0359;15950
07-0109;15950
13-0141;15950
14-0302;15950
17-0436;15950
16-0532;15950
16-0823;15950
08-0191;15950
99-0503;15950
10-0925;15950
17-0437;15950
93-0157;15950
08-0688;15950
97-0414;15950
20-0486;15950
10-0519;15950
10-0657;15950
16-0527;15950
13-0881;15953
12-0388;15953
13-0039;15953
14-0468;15953
16-0415;15953
13-0027;15953
96-0096;16004
13-0909;16004
12-0804;16004
20-0509;16004
08-0776;16004
98-0142;16004
13-0032;16004
17-0427;16004
15-0166;16004
13-0664;16004
13-0911;16004
07-0094;16004
08-0322;16013
13-0910;16013
03-0380;16013
12-0803;16013
15-0167;16013
15-0855;16013
15-0856;16013
15-0168;16013
10-0232;16013
12-0807;16234
12-0343;16234
17-0442;16234
15-0169;16234
15-0837;16234
00-0738;16234
15-0171;16234
10-0237;16234
05-0353;16234
10-0508;16234
13-0939;16234
15-0170;16241
15-0475;16241
08-0782;16241
13-0944;16241
20-0506;16241
05-0370;16241
89-0340;16241
13-0941;16241
03-0546;16241
08-0324;16241
15-0176;16249
13-0033;16249
07-0125;16249
18-0190;16249
12-0805;16249
10-0241;16249
10-0239;16249
05-0262;16249
05-0366;16249
15-0175;16249
15-0474;16249
04-0379;16249
06-0161;16252
15-0173;16252
20-0507;16252
15-0174;16252
08-0790;16252
10-0240;16252
00-0711;16252
05-0374;16252
15-0854;16259
93-0926;16259
13-0035;16259
05-0432;16259
08-0775;16259
15-0371;16259
08-0794;16259
04-0417;16259
03-0562;16259
91-0243;16259
12-0972;16259
13-0952;16259
10-0243;16262
13-0940;16262
15-0853;16262
95-0017;16262
15-0178;16262
04-0384;16262
15-0177;16262
08-0330;16262
15-0179;16262
17-0121;16262
20-0497;16271
15-0478;16271
16-1491;16271
17-0655;16271
14-1183;16271
15-0839;16274
05-0242;16274
89-0328;16274
15-0529;16274
00-0106;16274
10-0811;16274
87-0186;16274
17-0657;16274
20-0487;16274
08-0665;16274
89-0517;16274
17-0656;16274
08-0686;16274
20-0489;16274
07-0039;16274
00-0193;16278
15-0320;16278
17-0426;16278
14-1039;16278
14-1170;16278
89-0545;16278
20-0490;16282
94-0117;16282
17-0662;16282
